datetime,temperature_lag_1,temperature_lag_3,temperature_lag_6,temperature_lag_24,hour,dayofweek
2025-02-22 21:00:00,35.0655004119873,35.87431427001953,36.72436725616455,34.34079235076904,21,5
2025-02-22 22:00:00,35.077005516052246,36.03456665039062,36.181272195180256,33.61215675354004,22,5
2025-02-22 23:00:00,34.34079235076904,35.0655004119873,35.58046060880025,33.87629409790039,23,5
2025-02-23 00:00:00,33.61215675354004,35.077005516052246,35.87431427001953,33.77118026733398,0,6
2025-02-23 01:00:00,33.87629409790039,34.34079235076904,36.03456665039062,33.657665481567385,1,6
2025-02-23 02:00:00,33.77118026733398,33.61215675354004,35.0655004119873,33.79897094726562,2,6
2025-02-23 03:00:00,33.657665481567385,33.87629409790039,35.077005516052246,34.55974948883057,3,6
2025-02-23 04:00:00,33.79897094726562,33.77118026733398,34.34079235076904,36.13332130432129,4,6
2025-02-23 05:00:00,34.55974948883057,33.657665481567385,33.61215675354004,35.78193885803223,5,6
2025-02-23 06:00:00,36.13332130432129,33.79897094726562,33.87629409790039,34.64640598297119,6,6
2025-02-23 07:00:00,35.78193885803223,34.55974948883057,33.77118026733398,34.103255411783856,7,6
2025-02-23 08:00:00,34.64640598297119,36.13332130432129,33.657665481567385,34.64037220001221,8,6
2025-02-23 09:00:00,34.103255411783856,35.78193885803223,33.79897094726562,35.18860256195068,9,6
2025-02-23 10:00:00,34.64037220001221,34.64640598297119,34.55974948883057,36.347420387268066,10,6
2025-02-23 11:00:00,35.18860256195068,34.103255411783856,36.13332130432129,36.442750701904295,11,6
2025-02-23 12:00:00,36.347420387268066,34.64037220001221,35.78193885803223,37.00629219055176,12,6
2025-02-23 13:00:00,36.442750701904295,35.18860256195068,34.64640598297119,36.60614543914795,13,6
2025-02-23 14:00:00,37.00629219055176,36.347420387268066,34.103255411783856,37.29087459564209,14,6
2025-02-23 15:00:00,36.60614543914795,36.442750701904295,34.64037220001221,36.72436725616455,15,6
2025-02-23 16:00:00,37.29087459564209,37.00629219055176,35.18860256195068,36.181272195180256,16,6
2025-02-23 17:00:00,36.72436725616455,36.60614543914795,36.347420387268066,35.58046060880025,17,6
2025-02-23 18:00:00,36.181272195180256,37.29087459564209,36.442750701904295,35.87431427001953,18,6
2025-02-23 19:00:00,35.58046060880025,36.72436725616455,37.00629219055176,36.03456665039062,19,6
2025-02-23 20:00:00,35.87431427001953,36.181272195180256,36.60614543914795,35.0655004119873,20,6
2025-02-23 21:00:00,36.03456665039062,35.58046060880025,37.29087459564209,35.077005516052246,21,6
2025-02-23 22:00:00,35.0655004119873,35.87431427001953,36.72436725616455,34.34079235076904,22,6
2025-02-23 23:00:00,35.077005516052246,36.03456665039062,36.181272195180256,33.61215675354004,23,6
2025-02-24 00:00:00,34.34079235076904,35.0655004119873,35.58046060880025,33.87629409790039,0,0
2025-02-24 01:00:00,33.61215675354004,35.077005516052246,35.87431427001953,33.77118026733398,1,0
2025-02-24 02:00:00,33.87629409790039,34.34079235076904,36.03456665039062,33.657665481567385,2,0
2025-02-24 03:00:00,33.77118026733398,33.61215675354004,35.0655004119873,33.79897094726562,3,0
2025-02-24 04:00:00,33.657665481567385,33.87629409790039,35.077005516052246,34.55974948883057,4,0
2025-02-24 05:00:00,33.79897094726562,33.77118026733398,34.34079235076904,36.13332130432129,5,0
2025-02-24 06:00:00,34.55974948883057,33.657665481567385,33.61215675354004,35.78193885803223,6,0
2025-02-24 07:00:00,36.13332130432129,33.79897094726562,33.87629409790039,34.64640598297119,7,0
2025-02-24 08:00:00,35.78193885803223,34.55974948883057,33.77118026733398,34.103255411783856,8,0
2025-02-24 09:00:00,34.64640598297119,36.13332130432129,33.657665481567385,34.64037220001221,9,0
2025-02-24 10:00:00,34.103255411783856,35.78193885803223,33.79897094726562,35.18860256195068,10,0
2025-02-24 11:00:00,34.64037220001221,34.64640598297119,34.55974948883057,36.347420387268066,11,0
2025-02-24 12:00:00,35.18860256195068,34.103255411783856,36.13332130432129,36.442750701904295,12,0
2025-02-24 13:00:00,36.347420387268066,34.64037220001221,35.78193885803223,37.00629219055176,13,0
2025-02-24 14:00:00,36.442750701904295,35.18860256195068,34.64640598297119,36.60614543914795,14,0
2025-02-24 15:00:00,37.00629219055176,36.347420387268066,34.103255411783856,37.29087459564209,15,0
2025-02-24 16:00:00,36.60614543914795,36.442750701904295,34.64037220001221,36.72436725616455,16,0
2025-02-24 17:00:00,37.29087459564209,37.00629219055176,35.18860256195068,36.181272195180256,17,0
2025-02-24 18:00:00,36.72436725616455,36.60614543914795,36.347420387268066,35.58046060880025,18,0
2025-02-24 19:00:00,36.181272195180256,37.29087459564209,36.442750701904295,35.87431427001953,19,0
2025-02-24 20:00:00,35.58046060880025,36.72436725616455,37.00629219055176,36.03456665039062,20,0
2025-02-24 21:00:00,35.87431427001953,36.181272195180256,36.60614543914795,35.0655004119873,21,0
2025-02-24 22:00:00,36.03456665039062,35.58046060880025,37.29087459564209,35.077005516052246,22,0
2025-02-24 23:00:00,35.0655004119873,35.87431427001953,36.72436725616455,34.34079235076904,23,0
