datetime,humidity_lag_1,humidity_lag_3,humidity_lag_6,humidity_lag_24,hour,dayofweek
2025-02-22 21:00:00,49.16183235168457,49.31240627288818,51.167601890563965,52.213243370056155,21,5
2025-02-22 22:00:00,48.293150901794434,48.401610145568846,52.0253210067749,47.925265846252444,22,5
2025-02-22 23:00:00,51.19047153472901,49.16183235168457,48.18576694488525,42.2515083694458,23,5
2025-02-23 00:00:00,48.998327102661136,48.293150901794434,49.31240627288818,46.7995133972168,0,6
2025-02-23 01:00:00,49.62698738098145,51.19047153472901,48.401610145568846,50.13725784301758,1,6
2025-02-23 02:00:00,48.74120132446289,48.998327102661136,49.16183235168457,49.71191825866699,2,6
2025-02-23 03:00:00,45.01109107971192,49.62698738098145,48.293150901794434,48.31908340454102,3,6
2025-02-23 04:00:00,48.59675163269043,48.74120132446289,51.19047153472901,49.68003791809082,4,6
2025-02-23 05:00:00,49.19916114807129,45.01109107971192,48.998327102661136,48.12536487579346,5,6
2025-02-23 06:00:00,46.52964809417725,48.59675163269043,49.62698738098145,49.81146869659424,6,6
2025-02-23 07:00:00,47.85153045654297,49.19916114807129,48.74120132446289,54.799474563598636,7,6
2025-02-23 08:00:00,47.87900817871094,46.52964809417725,45.01109107971192,51.73858097076416,8,6
2025-02-23 09:00:00,50.44953651428223,47.85153045654297,48.59675163269043,54.58311370849609,9,6
2025-02-23 10:00:00,51.15377330780029,47.87900817871094,49.19916114807129,56.03816902160644,10,6
2025-02-23 11:00:00,52.15729148864746,50.44953651428223,46.52964809417725,55.89285530090332,11,6
2025-02-23 12:00:00,52.77279644012451,51.15377330780029,47.85153045654297,56.259180793762205,12,6
2025-02-23 13:00:00,51.95503318786621,52.15729148864746,47.87900817871094,50.63576114654541,13,6
2025-02-23 14:00:00,53.170042991638184,52.77279644012451,50.44953651428223,47.83538955688476,14,6
2025-02-23 15:00:00,52.83010334014892,51.95503318786621,51.15377330780029,51.167601890563965,15,6
2025-02-23 16:00:00,52.61977249145508,53.170042991638184,52.15729148864746,52.0253210067749,16,6
2025-02-23 17:00:00,47.96682910919189,52.83010334014892,52.77279644012451,48.18576694488525,17,6
2025-02-23 18:00:00,49.25133960723877,52.61977249145508,51.95503318786621,49.31240627288818,18,6
2025-02-23 19:00:00,52.67971832275391,47.96682910919189,53.170042991638184,48.401610145568846,19,6
2025-02-23 20:00:00,51.58703430175781,49.25133960723877,52.83010334014892,49.16183235168457,20,6
2025-02-23 21:00:00,52.377437591552734,52.67971832275391,52.61977249145508,48.293150901794434,21,6
2025-02-23 22:00:00,50.59962982177734,51.58703430175781,47.96682910919189,51.19047153472901,22,6
2025-02-23 23:00:00,52.68836727142334,52.377437591552734,49.25133960723877,48.998327102661136,23,6
2025-02-24 00:00:00,50.50688415527344,50.59962982177734,52.67971832275391,49.62698738098145,0,0
2025-02-24 01:00:00,53.91798816680908,52.68836727142334,51.58703430175781,48.74120132446289,1,0
2025-02-24 02:00:00,48.805177726745605,50.50688415527344,52.377437591552734,45.01109107971192,2,0
2025-02-24 03:00:00,49.137439575195316,53.91798816680908,50.59962982177734,48.59675163269043,3,0
2025-02-24 04:00:00,53.355721130371094,48.805177726745605,52.68836727142334,49.19916114807129,4,0
2025-02-24 05:00:00,51.86697261810303,49.137439575195316,50.50688415527344,46.52964809417725,5,0
2025-02-24 06:00:00,54.30356731414795,53.355721130371094,53.91798816680908,47.85153045654297,6,0
2025-02-24 07:00:00,53.92153636932373,51.86697261810303,48.805177726745605,47.87900817871094,7,0
2025-02-24 08:00:00,51.71320652008057,54.30356731414795,49.137439575195316,50.44953651428223,8,0
2025-02-24 09:00:00,49.38482612609863,53.92153636932373,53.355721130371094,51.15377330780029,9,0
2025-02-24 10:00:00,48.806546340942376,51.71320652008057,51.86697261810303,52.15729148864746,10,0
2025-02-24 11:00:00,48.51680233001709,49.38482612609863,54.30356731414795,52.77279644012451,11,0
2025-02-24 12:00:00,51.778395347595215,48.806546340942376,53.92153636932373,51.95503318786621,12,0
2025-02-24 13:00:00,54.1839608001709,48.51680233001709,51.71320652008057,53.170042991638184,13,0
2025-02-24 14:00:00,47.69702640533447,51.778395347595215,49.38482612609863,52.83010334014892,14,0
2025-02-24 15:00:00,47.68615955352783,54.1839608001709,48.806546340942376,52.61977249145508,15,0
2025-02-24 16:00:00,49.35683639526367,47.69702640533447,48.51680233001709,47.96682910919189,16,0
2025-02-24 17:00:00,50.10229850769043,47.68615955352783,51.778395347595215,49.25133960723877,17,0
2025-02-24 18:00:00,49.63003246307373,49.35683639526367,54.1839608001709,52.67971832275391,18,0
2025-02-24 19:00:00,45.49143543243408,50.10229850769043,47.69702640533447,51.58703430175781,19,0
2025-02-24 20:00:00,45.124381942749025,49.63003246307373,47.68615955352783,52.377437591552734,20,0
2025-02-24 21:00:00,44.93936309814453,45.49143543243408,49.35683639526367,50.59962982177734,21,0
2025-02-24 22:00:00,45.20030128479004,45.124381942749025,50.10229850769043,52.68836727142334,22,0
2025-02-24 23:00:00,45.45064407348633,44.93936309814453,49.63003246307373,50.50688415527344,23,0
